sample.chain
6.330148381
5.856673902
5.516301153
5.498333221
5.247937075
4.867540454
4.744567417
4.706686101
4.68772461
4.681056182
4.678745498
4.677986949
4.544645076
4.543491389
4.520952725
4.231718361
4.231516455
4.22847508
4.225413989
4.2251155
4.224605913
4.22396916
4.215302049
4.212154802
4.209182928
4.208417379
4.20769338
4.205876415
4.202864922
4.191882389
4.186186109
4.186166515
4.144681487
4.141146603
4.13189732
4.131239838
4.131373104
4.100045918
4.099904344
4.099926702
4.099885297
3.852614818
3.848677435
3.847177218
3.838913893
3.838356484
3.838482826
3.838059915
3.837561917
3.836950108
3.836544343
3.834712947
3.825836243
3.824590657
3.825297819
3.823356924
3.811847562
3.811916926
3.811956685
3.803282623
3.799807908
3.750842935
3.751640717
3.143254092
3.142270038
3.14248476
3.14195563
3.121783246
3.118513194
3.126553692
3.12751384
3.02083089
2.950208741
2.92430864
2.891020138
2.898594491
2.914017233
2.863689638
2.863651632
2.863001276
2.814692139
2.816643057
2.946077593
4.225366109
5.426271209
5.340881981
5.373731266
5.403398868
5.449058487
6.221507666
6.36342723
7.038317249
7.120188507
7.103156039
6.878761352
7.232797801
6.967899092
6.94282363
6.720132287
6.519258018
7.573259974
7.743902829
7.543568307
7.462438453
8.043415972
7.977840782
8.052424575
8.037762409
8.278053857
8.1026592
8.184910932
8.309276059
8.7485006
8.792683582
8.769014197
6.839241713
6.873759425
6.766024562
6.682339246
6.517789876
6.600126948
6.597031514
6.777606239
8.096845973
7.678166754
9.521703491
9.516802722
9.512301565
9.484446627
8.550364568
8.557158558
7.825364351
7.647500757
7.633778462
7.705676195
7.730508774
7.98279526
7.881119741
8.044371094
8.068693347
8.106968715
7.914473634
8.104378245
7.71778865
7.78178475
7.603199277
7.566809504
7.584824996
8.339229275
8.069511989
8.077800194
8.709908089
9.108975069
8.226077322
8.543533742
8.539191496
9.329814125
9.6155654
9.12613927
9.032462876
8.689739355
9.221858768
9.230217142
8.463866226
8.617243234
9.222322814
9.24852235
9.216598469
9.171879411
9.951953434
9.718922011
9.73130559
9.778216578
8.188699596
8.044672104
7.807825422
10.29555217
7.781886398
8.165986053
8.214102708
8.164050448
10.92900837
10.56606894
10.48028563
10.50154156
8.614067544
8.547946485
9.037837824
9.074717179
8.95726611
8.699985312
8.645594291
8.646696
9.279099621
8.32955871
8.328046087
7.772108971
7.690452247
8.744708775
8.624407635
8.664903018
8.899641094
8.935018068
8.810108358
8.212517866
8.228869179
8.231910054
8.26456897
8.168562498
8.729656744
8.731197553
8.731603956
8.48277091
7.466316079
6.895001754
6.731349768
6.804341969
7.803918082
7.822524396
7.880795805
7.876527121
7.875698645
7.876672347
8.417750204
7.802879013
7.599532781
7.604910845
7.635677342
7.651931636
7.654908089
7.584367566
7.014505163
9.469820031
8.409806689
8.348556065
8.207656947
8.767567519
8.73709761
8.037615494
8.023634934
8.313385104
9.260083296
10.12548658
10.14237988
8.591862002
8.211342964
7.877915728
7.522466173
7.385472276
7.473273382
9.125475139
8.205443794
8.483571598
8.452648911
8.562021179
9.021399444
10.08343268
10.04616402
10.07696252
10.20774046
10.72724302
10.4189979
13.07984431
12.63537886
12.53275997
12.4298103
12.36781186
12.45340577
12.70721818
12.64429689
12.62669298
12.69282366
12.60753624
12.87658166
10.98177298
10.85985128
8.773797767
10.0881603
10.16507886
9.343028635
9.288308996
8.972417018
8.411444192
9.20078759
9.92462951
9.108588158
9.283703893
9.259931498
9.250107081
9.242651529
9.385802766
9.342436036
9.351326965
9.236721634
8.66756766
8.647123574
8.629797302
9.167205559
8.674791138
8.416907572
8.443901522
7.985612005
9.781319478
9.270304373
8.741412262
8.850226093
8.922187168
9.309099585
9.29155456
9.339094081
9.490622232
9.239725171
9.200589638
9.292473857
9.409721969
9.940323766
7.904102091
7.912393114
7.231693318
7.187697161
7.217900096
7.243051515
6.876748553
6.868752962
7.066729671
7.818695324
7.909261453
7.953559458
7.685970875
7.446199355
7.619850244
8.308048596
8.30071038
8.413977103
8.375147713
8.882437739
9.161394277
8.900074856
9.069816528
8.699060912
7.695655031
7.334226567
7.199533131
7.476914779
7.472970212
7.486205863
7.581212499
7.585389433
7.213062704
7.268631126
7.294602158
7.545826673
7.863101775
9.03257443
8.064043524
8.268687383
8.258468947
7.69198736
7.735598755
7.242274572
8.201574534
8.051554085
8.026342348
8.42345766
8.409022464
10.23293581
8.78314091
8.279246278
7.483343785
8.944628279
8.83599724
8.942815234
8.880137632
8.880738442
8.898954044
7.973928854
7.568451451
7.779575017
8.727183851
7.577729232
8.478580638
10.48381311
10.58187603
10.16514033
11.12038348
10.23153689
10.40827806
10.3032091
10.39102452
10.20959389
8.44998905
8.335065207
8.582748077
8.497853394
8.349411602
8.416435828
7.420497599
7.706353115
7.71474784
8.383399456
7.436135744
7.369955938
7.581189615
7.664674888
8.216700232
8.321407157
8.952541472
9.757653553
9.33503104
9.469883071
9.197910817
9.614652355
8.935690811
9.37376153
7.914147787
7.893447293
8.36279716
8.702833059
8.826468475
9.155073862
9.39178768
9.291014481
9.120157748
9.020916964
8.994074051
8.137097289
7.84144735
8.063385292
8.455740407
10.06295594
10.07279264
10.07797734
9.980569741
10.67464833
10.94126492
10.99155043
10.75751382
9.194127377
9.645457982
8.520738904
7.49321319
7.563895919
7.56652353
7.524368978
7.74306168
7.734310013
8.163882688
8.149178693
8.183512288
9.886168509
9.869392473
8.800353601
7.965597172
8.12807389
8.115995532
9.66640191
8.884131863
8.387049391
8.777552698
7.62785577
7.651508582
6.310134721
6.231921122
6.078265477
6.127107113
6.03301924
5.965458109
5.936914702
6.458510212
6.453996355
6.797191701
7.109807063
7.24487588
6.96147282
7.797103872
9.277756844
9.641009818
9.654110957
9.491611971
9.501172559
8.858118528
10.80359568
10.8099653
10.78025124
8.643300602
8.929697101
9.278520443
9.156969455
9.128685692
8.998142329
11.99662962
11.67917991
10.60446277
10.55190649
10.54261876
10.51295341
9.96599095
9.99019834
10.10251143
10.27492387
10.92149006
10.79194455
8.132961554
8.206472832
8.105009932
8.046359576
8.029321914
9.008273427
9.026738659
9.317857569
9.295681902
9.301225965
9.127306432
9.080901107
8.908494718
9.009504151
8.92031768
8.909245891
9.314704514
9.187539791
8.287662597
8.185461354
7.989059162
8.772785615
7.540533007
7.873755772
7.981466011
6.722031719
6.228059621
6.381823075
7.654620686
6.813163337
7.023101233
7.378806476
7.683467436
7.624045385
7.367303921
7.347464856
7.325858131
8.281768254
8.508582578
9.399633267
8.932284547
8.793642372
8.759017072
8.020792185
8.065962929
8.080692662
8.061586438
8.089300076
7.885818255
7.841060555
6.786960651
6.770023319
6.534219353
6.241673521
6.227045279
9.460548286
9.37328635
9.234008548
8.883933454
7.646303683
8.401880947
9.05634781
8.645438415
8.570873989
8.567896278
8.60539554
8.607655548
7.536627342
6.140404966
6.148452078
6.892888542
5.657473689
5.664745319
5.578507971
5.031888453
4.955886401
4.857637439
4.873898893
5.719775162
5.691322873
5.678361441
5.643737322
5.714149829
5.755530654
5.852395303
6.98311056
6.75134988
7.119811084
9.171952715
9.303652134
9.207482254
8.621261449
8.874441097
9.118403525
9.100689508
9.383927609
8.692878652
8.712150933
8.525824833
8.198144771
7.694894
7.327933486
7.544667901
6.809758661
6.842096206
7.030235294
7.904918391
7.837453057
7.85753698
6.811224498
6.84593364
6.833032654
6.515872017
6.610705203
6.648157066
6.641101392
8.350194124
8.17853981
8.361881918
6.70435544
6.710779239
6.624486463
6.972811961
7.064810537
7.08119476
9.244209295
9.576395851
9.977472899
9.429716376
9.2123565
9.327223047
8.760113618
8.786912591
8.789201085
7.968561292
6.506513963
5.56860736
5.95262857
5.699614344
7.62733281
6.715863759
6.689927717
5.992862535
6.055802192
5.909993678
6.9512595
6.68318547
6.771803353
7.001042509
6.969557259
6.94721091
6.935834388
7.429919555
7.444894236
8.780992618
8.747312425
8.02193188
7.241264723
7.261162963
7.260610275
8.550187054
8.216985399
9.324566032
9.126190275
9.741345229
7.928804658
7.921991073
7.785403644
7.968636384
7.988746146
7.797506441
7.821569866
7.982156548
7.690757255
7.72296471
7.032840136
7.061228045
6.946325729
8.615653149
8.242484064
9.630647588
9.62034973
8.354379062
8.349629065
8.27838254
6.809260615
7.712777189
7.717914534
7.65777756
7.568059207
7.333641904
6.429287291
7.242928049
7.232050834
7.071234649
7.292004632
7.35652532
7.364329863
7.331478891
8.441988803
8.443796903
8.500058488
8.505945335
8.731824348
8.736660408
8.995279852
9.235887564
9.363491809
8.872649003
9.889525438
9.913762211
10.23314158
10.24868207
10.03642925
10.19700431
10.31090299
10.30894734
8.694467615
8.690951543
8.691915462
8.567131738
8.315602492
8.448794926
7.813609249
7.454774279
7.454715382
7.810317724
9.473189639
9.446075899
9.925087175
9.822837799
9.991118181
10.08235442
10.11229931
10.01355994
9.994513398
8.352092587
7.481722517
7.633001141
9.223730929
9.211109234
9.194535656
8.9016908
8.970630331
8.964590499
8.855264747
8.56474861
8.558446558
7.587782808
8.946202557
9.218634905
9.223106322
9.14053697
8.178679838
7.110746326
7.235696188
7.236985677
7.773200048
7.790025541
8.088402256
8.482659572
9.727092687
8.289746965
8.347512528
8.140060717
7.677205122
7.996035323
8.640982655
9.100721268
8.957434654
9.397811216
9.384435712
9.413706472
9.416268514
9.403345804
8.575172988
8.413734086
8.229502969
8.368525387
8.31828684
8.24939149
8.228970735
8.945037803
10.2682259
10.7346593
9.727428024
9.108296297
9.335710205
8.098794131
8.013466046
7.857282851
7.815188717
8.60916655
8.574164178
10.62779114
9.187877221
8.124996225
8.081987809
7.750183864
7.6169776
7.542727681
7.541244543
7.541524375
8.204995701
7.176039639
8.505520094
7.539719484
7.475689416
7.313992938
8.991414488
8.997543115
9.008162468
6.635179457
6.568179597
6.316421973
6.388062796
6.198796104
5.437103745
5.690907828
5.691389425
5.669184736
5.699418956
6.048331493
6.172618698
6.089182218
6.461535237
7.19808938
7.118241194
6.646286918
7.352604876
7.141339305
7.00916511
7.37391305
8.271429198
8.269806244
8.289332023
8.296139269
7.22989961
7.115043593
8.387180513
8.418138241
7.075071379
7.073778662
7.164407995
8.369789229
8.010618955
8.061744521
8.320454548
9.420599897
9.219363601
7.723479032
6.715602861
6.771622753
7.266211138
7.63693667
9.133411499
9.089399844
9.034247554
8.564484005
9.370403494
8.89371064
8.889640364
8.143021922
7.013547801
7.089292237
7.090431238
7.065792034
7.067401504
7.040776925
7.061447404
6.993799171
7.079734015
7.404658741
7.225677296
6.86087798
6.833212849
6.724530759
5.688903864
6.144588744
7.871985921
10.32487067
10.98202095
10.00351406
10.61941011
10.59005396
10.39846597
9.580911576
9.66934579
9.795246309
9.733464741
9.650498364
9.833836191
10.81302716
8.802849091
8.994649452
9.101550881
9.05978944
8.943327521
8.956238948
9.245898763
8.732649999
8.959095436
8.376316767
8.400825631
8.431920606
9.170248645
8.672027638
8.58161695
8.581079121
8.172328737
9.526526731
9.432822086
9.355500242
9.349053583
9.344100274
9.490355427
7.478873145
8.73071607
8.790475946
9.245986014
10.47951231
9.66811988
8.67449897
9.087370007
8.706726242
8.532807603
8.53108688
8.791582045
7.737950332
8.318622819
8.310240147
8.225627561
8.195433073
7.26584291
7.279515809
6.598939815
6.722214903
7.401915892
7.371544616
7.365985131
7.260833709
5.784276725
5.653310196
5.787486644
5.821433279
6.469580474
6.461522793
6.677984684
6.673230537
6.316198889
6.555932804
6.748116651
8.083194963
8.257250531
8.089405087
8.220244684
7.261006318
7.073799394
6.460220683
6.524670204
7.38310851
7.488208715
8.22900308
8.670433779
9.145461416
9.201555285
10.12415061
9.261291748
9.323753244
9.299199252
9.193054557
9.08023018
9.015388347
9.536334196
8.048450735
9.485221172
9.437124099
9.934781595
9.760916944
9.674711551
9.519889557
9.525002853
7.791102254
7.866868191
7.686785381
7.389562723
6.744040955
6.778975514
6.759097157
7.758978788
7.275383321
7.287191829
8.635081733
9.159498094
9.347164986
9.358319796
7.10022431
7.160373204
7.079354509
7.528607012
7.559758278
6.732435209
6.904202317
6.594068262
6.675494759
8.24569686
8.786295231
9.33803985
9.047921693
8.654237046
8.357252826
7.632678111
7.641348523
8.466992621
8.282384656
7.848838534
6.71964814
6.91513226
7.190559039
9.192725929
9.776651023
9.339087161
9.595449013
9.538901052
10.72403546
10.93613084
9.844569014
9.243406954
11.46500184
11.70235518
12.09243903
9.22382749
9.223902322
9.262007148
8.177556318
8.208461181
7.963465012
6.563247088
6.857855896
7.597247362
7.693158423
7.620703204
7.433876131
7.433557368
6.917047904
7.469276895
6.630760516
6.627960873
8.145310547
8.021456519
8.125879811
8.122368676
8.405918857
9.833319629
10.22082113
10.03451659
10.06044009
10.01630374
10.01343759
9.868617269
9.414697443
7.564622681
7.58984625
7.439861992
7.481716994
7.468188118
7.327082403
7.736073995
8.277861476
6.755180495
8.161313493
7.725823095
8.743651492
8.891213826
8.863484938
7.876728875
7.887318552
8.390354937
6.429755899
6.386355598
7.224603357
7.975826865
8.23992688
8.002204778
8.982129485
9.087010119
9.88103214
8.798020432
8.67219134
8.528722031
8.48701191
8.874479617
8.878860777
8.926545873
8.067496524
8.500319959
8.252648377
8.805886262
9.545471409
9.550544226
9.596419438
9.698417811
10.45890561
10.68019515
10.66597599
10.54114734
9.955337841
9.858006184
10.11984975
10.15588771
8.108511865
8.790882547
9.409731418
8.646141066
10.07298757
10.02302554
10.19562062
10.06119602
10.19633685
9.95679581
9.958124741
8.69065226
8.209727059
6.034221304
6.295956722
6.215577558
6.281842409
6.262433557
6.887372145
6.876279794
6.426570106
5.921431112
6.445431244
6.529979782
6.64497282
6.720639483
5.887057856
5.913926209
7.940672015
7.858261931
7.847321638
7.522742699
7.294666756
7.308592532
9.028867263
7.842841572
8.551646197
8.004279285
8.005947717
8.377880229
8.389305389
8.427106074
8.316655615
8.348418206
8.247463688
8.201145346
8.215679882
8.198010215
8.172122189
8.214554461
8.208833034
8.670029113
8.265023188
8.560839788
8.306229606
8.715139903
9.704997777
9.27691883
9.265404265
9.350772429
9.350950714
9.275883149
9.367803102
9.420596204
9.555379437
10.7747503
10.56400052
10.84668146
11.06981972
11.3304917
10.9544698
11.10425129
10.63940753
10.17209689
9.696110795
9.578075678
8.603110259
8.605598386
8.495547813
7.783377615
8.110160052
8.686222297
8.906505579
8.861450661
8.969403213
8.9280273
8.702954829
8.703297687
8.326635448
8.34645335
8.085354925
8.232275457
8.197079621
8.20636018
8.388358641
8.391786768
8.346964926
9.042214681
9.042762786
9.313023978
9.766036661
10.1397922
10.45670764
9.504705199
9.541057261
8.38846994
7.542441101
7.566435823
7.169916435
7.22449675
7.335166102
7.33555754
7.330617226
7.166991366
7.044749968
6.92542517
6.967855437
7.054798135
7.894972414
7.917105282
7.59849464
7.242480462
6.206256503
6.176961097
6.021712038
6.300318781
6.674037961
6.983615837
7.035393389
6.863779128
6.620941756
6.518080292
6.381542714
6.380431736
6.41367812
6.362627521
6.326626331
6.348563027
6.236808168
5.948837878
5.878406629
5.868045633
5.628263919
5.075597829
5.073510612
5.060500954
5.007764645
4.998515486
5.493552322
5.433048706
5.768866004
5.524551622
5.489936011
5.418729559
5.619536906
5.67536065
6.033269119
5.681983874
5.420582048
5.526472817
5.917879962
5.832691802
6.487829649
6.341773428
7.532110087
7.594607035
7.620393671
6.826665264
8.949153974
8.934850647
9.085223395
9.498238718
9.399934619
9.2459208
8.681117407
9.599727702
7.391003903
7.218982573
7.209638198
7.185477088
8.050044486
8.573516069
8.471056967
7.965006434
7.186988951
7.251108974
7.310865523
7.410782675
7.501471208
7.523994498
7.809722048
6.571061521
6.106304746
5.447385279
5.340888456
5.197539752
5.256306804
5.741412787
5.70645793
5.73184513
5.902791746
5.902660853
5.767545339
5.64953639
5.665355889
6.904627698
6.837997872
7.534252663
8.178178815
8.241405386
8.480858009
8.478213759
8.03513292
7.247654775
7.433074484
7.610182544
7.264246452
7.70628925
6.970403531
7.780183085
8.627330018
8.966192876
8.01515853
7.99612399
7.972332149
8.070029439
8.107364443
8.274670479
8.042170733
8.04329628
6.266179155
7.676122079
7.617749858
7.64293193
7.643036267
7.662986722
7.348350412
7.078616804
6.58707913
6.373979063
7.516034907
7.378871326
8.143779468
7.184202366
6.493289822
5.848365568
5.798561036
5.756057
5.794092631
6.481136273
6.351354016
7.63144543
7.877519506
8.468884968
6.8928752
7.987764814
8.033368384
7.967129129
7.903719565
8.246144284
8.536496882
8.412091927
7.45917938
8.753879821
8.669815484
9.354224189
9.434120157
8.08090263
7.441910164
7.473862941
9.029989215
8.457022885
10.33914332
8.848039423
8.921745443
7.919942709
8.162154297
8.926512942
8.819492101
6.813061854
6.718582201
6.992981121
6.989475371
6.966706073
7.778313939
7.647182822
8.611050651
8.879692015
8.891870323
7.277121089
7.333945071
7.139445725
7.097488401
7.947434681
7.802078903
8.013398961
8.804733368
7.851515837
7.775203338
6.876184848
7.277707819
8.034774015
8.090356076
8.153913993
8.625686007
9.26767523
9.516943957
9.23292019
9.775669432
9.758417065
10.05731136
10.05680399
10.05172353
9.938205552
7.857135668
8.414319432
8.454918884
8.379608164
7.751824912
7.785241181
7.787244757
7.660131863
7.693173421
8.134168926
8.159058548
8.541200552
9.165368925
9.245697274
10.55820992
9.152442165
9.2011909
9.263586835
10.25325191
10.02119049
10.00924051
9.517311604
9.535494253
9.333211311
9.358663302
9.378291638
10.08376549
9.380781868
9.41044688
9.534015555
9.383421712
